Цагаан хуаран хотхонд 2 орон сууц	127847999.99999999	14-р хороолол	45.66 м²	3	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2800000.0
Цэнгэлдэх хотхонд 2 өрөө	340000000.00	120 мянгат	50.0 м²	10	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	6800000.0
Дөлгөөн нуурт 49мкв шинэ 2 өрөө	155000000.00	Дөлгөөн нуур	49.0 м²	10	2022	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3163265.3061224488
Хороололд 2 өрөө байр	140000000.00	3, 4 хороолол	43.0 м²	5	2010	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	3255813.9534883723
2 өрөө байр	160000000.00	11-р хороолол	61.0 м²	11	2016	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2622950.819672131
Мишээл экспо шинэ 2 өрөө	192416000.0	Мишээл	60.13 м²	12	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3200000.0
Green art хотхонд 2 өрөө	127700000.00	Яармаг	49.14 м²	4	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2598697.5986975986
Худ, king tower	288000000.00	King Tower	96.0 м²	2	2015	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3000000.0
Худ 11р хороо зайсанд сүлд хотхонд 54.65м 2 өрөө байр	126000000.00	Зайсан	54.65 м²	12	2023	Хан-Уул	Хувь лизингтэй	Ашиглалтад ороогүй	2305580.9698078684
Төмөр замд 2өрөө	170000000.00	Төмөр зам	49.0 м²	11	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	3469387.7551020407
16-р хороолол энх өргөө хотхонд 2өрөө байр	106428000.0	16-р хороолол	50.68 м²	8	2022	Баянзүрх	Лизинггүй	Ашиглалтад ороогүй	2100000.0
21-р хороололд 45мкв 2өрөө байр	100000000.00	19-р хороолол	45.0 м²	3	2016	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2222222.222222222
Гангарын ногоон төгөл хотхонд 2 өрөө байр	187000000.00	Бусад	58.5 м²	2	2012	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3196581.1965811965
Яармагт арцат апармент-2 3өрөө байр	199000000.0	Яармаг	79.6 м²	9	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2500000.0
Чандмань апартментад 2 өрөө 51.4м2	128500000.00	21-р хороолол	51.4 м²	2	2023	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	2500000.0
Хотын төвд 2 өрөө	150000000.00	Бага тойрог	48.0 м²	4	2011	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	3125000.0
Алтай хотхон 2өрөө 55.23м2	165690000.0	Алтай хотхон	55.23 м²	4	2022	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	3000000.0
Богд ар хороолол 2өрөө байр	125000000.00	Богд-Ар	43.33 м²	4	2005	Баянгол	Лизинггүй	Ашиглалтад орсон	2884837.295176552
Бзд 16р хороолол саруул тэнгэр2 2өрөө	115000000.00	16-р хороолол	47.0 м²	10	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2446808.510638298
Бзд 16 хороолол 2 өрөө байр 34м2	92000000.00	16-р хороолол	34.0 м²	2	2017	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2705882.3529411764
Схд орчлон 2 хороолол 47мкв 2 өрөө байр	108100000.0	21-р хороолол	47.0 м²	4	2023	Сонгино Хайрхан	Лизинггүй	Ашиглалтад ороогүй	2300000.0
Гүмүда гарден хотхон 55.77 м.кв 2 өрөө	178464000.0	Бусад	55.77 м²	7	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	3200000.0
Яармаг ривер ресидэнси апартментад 2 өрөө	161000000.00	Яармаг	58.0 м²	6	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2775862.0689655175
Хийморь 13 хотхонд 2 өрөө орон сууц 47м2	155000000.00	Бусад	47.0 м²	1	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3297872.340425532
Цоглог хотхонд 2 өрөө	148400000.0	10-р хороолол	53.0 м²	6	2013	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2800000.0
Бгд 24-р хороо алтай хотхоны баруун талд коёотаун хотхонд 52.37мкв 2 өрөө	151873000.0	19-р хороолол	52.37 м²	2	2022	Баянгол	Лизинггүй	Ашиглалтад орсон	2900000.0
Нарт хотхон 2 өрөө байр	155806000.0	13-р хороолол	50.26 м²	5	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3100000.0
Нисэх 2 өрөө байр	176900000.0	Нисэх	61.0 м²	7	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2900000.0
Park villa хотхонд 2 өрөө байр	260000000.00	Бусад	52.0 м²	5	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	5000000.0
Бөхийн өргөөд 2 өрөө	123000000.00	Бусад	36.0 м²	3	2011	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3416666.6666666665
Арцат апартмент 2-т 2 өрөө	141850000.00	Яармаг	57.0 м²	12	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2488596.49122807
Хийморь 13 хотхонд 2 өрөө байр	155000000.00	13-р хороолол	47.73 м²	1	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	3247433.47999162
Худ-т 2 өрөө байр	220000000.00	19-р хороолол	65.0 м²	10	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3384615.3846153845
21-р хороолол орчлон2 хотхонд 48.6м2 2 өрөө бүрэн тавилгатай	90000000.00	3, 4 хороолол	48.6 м²	1	2021	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	1851851.851851852
Han uul 2 oroo bair	300932000.0	Romana Residence	65.42 м²	16	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	4600000.0
Гэрлүг вистад 1-р ээлжинд 59,92 мкв 2 өрөө байр	335552000.00	Бусад	59.92 м²	3	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5600000.0
Middle river хотхонд 2 өрөө байр	160000000.00	Алтай хотхон	59.6 м²	12	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2684563.7583892616
Elizabeth хотхонд 2өрөө дуплекс	209000000.00	Олимп хотхон	59.15 м²	11	2019	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	3533389.687235841
11-р хороололд 2 өрөө байр	160000000.00	11-р хороолол	56.0 м²	5	1990	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	2857142.8571428573
Мишээл хотхон 2 өрөө байр 46м2	156400000.0	Мишээл	46.0 м²	12	2023	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3400000.0
2өрөө орон сууц	95000000.00	5 шар	38.84 м²	1	2013	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2445932.0288362512
Амгалан вью 2 өрөө байр 41,4м2	107000000.00	Амгалан	41.4 м²	9	2022	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2584541.0628019325
Алтай хотхонд 2 өрөө	132000000.00	Алтай хотхон	54.7 м²	11	2014	Баянгол	Хувь лизингтэй	Ашиглалтад орсон	2413162.705667276
Схд 21-р хороолол 56,68м2, 2 өрөө байр	160000000.00	21-р хороолол	56.68 м²	10	2015	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2822865.2081863093
Хангай хотхонд 37,9мкв 2өрөө байр	120000000.00	Дөлгөөн нуур	37.9 м²	4	2016	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	3166226.91292876
1-р хороололд 2 өрөө байр	128000000.00	1-р хороолол	30.0 м²	7	1988	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	4266666.666666667
Схд 21-р хороололд 40,8 мк баруун харсан 2 цонхтой 2 өрөө байр	106000000.00	21-р хороолол	41.0 м²	13	2017	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2585365.8536585364
5н шар 2 өрөө байр	95000000.00	5 шар	28.0 м²	2	1980	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	3392857.1428571427
Өсөх дэнж хотхонд 2 өрөө	132273000.0	Баянбүрд	48.99 м²	10	2022	Сүхбаатар	Лизинггүй	NA	2700000.0
Халдвартад 2 өрөө	122000000.00	Зүүн 4 зам	47.0 м²	12	2019	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2595744.6808510637
63 мкв 2 өрөө байр	188000000.00	15-р хороолол	63.0 м²	15	2015	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2984126.984126984
50.07м2 2 өрөө байр	155217000.0	Яармаг	50.07 м²	6	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	3100000.0
Зайсан сүлд хотхонд 2 өрөө орон сууц	154000000.0	Зайсан	55.0 м²	7	2022	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	2800000.0
Тэнгис хойно 56м2 2 өрөө байр	170000000.00	Чингэлтэй	56.2 м²	9	2010	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	3024911.0320284697
Модны 2т байр	124000000.00	3, 4 хороолол	42.0 м²	1	2011	Баянгол	Лизинггүй	Ашиглалтад орсон	2952380.9523809524
King tower apartment 2 өрөө	234000000.0	King Tower	58.5 м²	3	2023	Хан-Уул	Лизинггүй	Ашиглалтад ороогүй	4000000.0
Харуул алтай-д засвар хийсэн 2 өрөө	110000000.00	Амгалан	55.0 м²	8	2016	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2000000.0
Яармагт garden villa хотхон 2 өрөө 40 м2 гал тогооны тавилгатай	108000000.00	Яармаг	40.0 м²	16	2021	Хан-Уул	Лизинггүй	Ашиглалтад орсон	2700000.0
Бзд нарт хотхон-д 2 өрее байр	145700000.00	Бусад	50.26 м²	5	2023	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2898925.5869478714
Баянзүрх 2 өрөө	97000000.00	16-р хороолол	39.45 м²	12	2018	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2458808.6185044358
Мишээл экспод 2 өрөө байр	123900000.0	Мишээл	44.25 м²	1	2021	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2800000.0
Угсармалын гал тогоо тусдаа 2 өрөө байр	170000000.00	25-р эмийн сан	58.0 м²	4	1996	Баянгол	Лизинггүй	Ашиглалтад орсон	2931034.4827586208
50 мянгатын 2 өрөө	190000000.00	40, 50 мянгат	50.0 м²	4	1988	Чингэлтэй	Лизинггүй	Ашиглалтад орсон	3800000.0
Niseh buyant uhaa sport ordnii hajuud 2oroo bair 106s 99sayd ugnu	99000000.00	Нисэх	40.36 м²	9	2017	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2452923.6868186323
Гэгээнтэн хотхонд 2 өрөө байр	285844000.0	120 мянгат	54.97 м²	9	2016	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	5200000.0
Нисэхэд 86а хотхонд 52мкв 2 өрөө байр	90000000.00	Нисэх	52.0 м²	1	2012	Хан-Уул	Лизинггүй	Ашиглалтад орсон	1730769.2307692308
Төмөр зам богд ар-д тавилгатай 2 өрөө	170000000.00	Богд-Ар	57.0 м²	5	2005	Баянгол	Лизинггүй	Ашиглалтад орсон	2982456.1403508773
Худ, global town хотхонд 65,61м2 2 өрөө орон сууц	328000000.00	Бусад	65.61 м²	5	2022	Хан-Уул	Лизинггүй	Ашиглалтад орсон	4999237.921048621
Цоглог хотхонд 2 өрөө байр	149000000.00	10-р хороолол	53.0 м²	6	2013	Баянгол	Лизинггүй	Ашиглалтад орсон	2811320.754716981
Натурт гал тогоо тусдаа 2 өрөө орон сууц	168000000.00	Бусад	30.0 м²	5	1990	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	5600000.0
2өрөөг 3өрөө болгосон байр	180000000.00	Төмөр зам	66.6 м²	9	2009	Баянгол	Банкны лизингтэй	Ашиглалтад орсон	2702702.702702703
Саппород 2 өрөө	105000000.00	1-р хороолол	50.0 м²	2	2001	Сонгино Хайрхан	Лизинггүй	Ашиглалтад орсон	2100000.0
Сансарт 2 өрөө байр	170000000.00	Сансар	27.0 м²	7	1980	Баянзүрх	Лизинггүй	Ашиглалтад орсон	6296296.296296297
Буянт ухаа 1т 2 өрөө байр	115000000.00	Нисэх	51.78 м²	5	2014	Хан-Уул	Банкны лизингтэй	Ашиглалтад орсон	2220934.7238315954
Дөлгөөн нуур апартмент 3 хотхонд 2 өрөө байр	141491000.0	Дөлгөөн нуур	48.79 м²	13	2023	Сүхбаатар	Хувь лизингтэй	Ашиглалтад ороогүй	2900000.0
Москва хороололд 2 өрөө байр 65.76m2	154500000.00	Москва хороолол	65.76 м²	7	2006	Сонгино Хайрхан	Банкны лизингтэй	Ашиглалтад орсон	2349452.5547445253
Modun town хотхонд 2өрөө байp	258000000.00	River Garden	50.0 м²	14	2019	Хан-Уул	Лизинггүй	Ашиглалтад орсон	5160000.0
6 бичил хороололд 2 өрөө орон сууц	120000000.00	6-р бичил	50.0 м²	8	1992	Баянгол	Лизинггүй	Ашиглалтад орсон	2400000.0
Саруул тэнгэрт 2 өрөө 39.79m2	100000000.00	16-р хороолол	39.79 м²	1	2014	Баянзүрх	Банкны лизингтэй	Ашиглалтад орсон	2513194.269917065
Бзд 2өрөө байр	117500000.0	16-р хороолол	47.0 м²	10	2013	Баянзүрх	Лизинггүй	Ашиглалтад орсон	2500000.0
Орос 3р сургуулийн хажууд 2 өрөө	200000000.00	Бусад	50.0 м²	1	1980	Сүхбаатар	Лизинггүй	Ашиглалтад орсон	4000000.0
